date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:42:53	410829/410829	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Apr%202023%2012:58:14%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/15074f2e-8ee4-4033-854d-dbca2a2fa8cb-903c97ba-25ee-4592-b666-66fc852478b0.png?v=1650979733893	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/15074f2e-8ee4-4033-854d-dbca2a2fa8cb-903c97ba-25ee-4592-b666-66fc852478b09152.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:43:12	132858/132858	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2007:35:38%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/8bc25c9a-e3d9-4b51-b47b-1e61a3323c48-cf0cd8eb-60f7-4293-b66c-e09a307259ee.png?v=1650979735213	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/8bc25c9a-e3d9-4b51-b47b-1e61a3323c48-cf0cd8eb-60f7-4293-b66c-e09a307259ee8ffa.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:43:19	270566/270566	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Apr%202023%2008:58:08%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/8bc25c9a-e3d9-4b51-b47b-1e61a3323c48-cf0cd8eb-60f7-4293-b66c-e09a307259ee.png?v=1650979735213	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/8bc25c9a-e3d9-4b51-b47b-1e61a3323c48-cf0cd8eb-60f7-4293-b66c-e09a307259ee8ffa.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:43:23	477551/477551	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Apr%202023%2009:26:14%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/e3a6d70b-17f6-43fb-a3b3-d57db175434b-9ccbbf95-372e-4b6b-a554-db2811177526.png?v=1650979734493	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/e3a6d70b-17f6-43fb-a3b3-d57db175434b-9ccbbf95-372e-4b6b-a554-db28111775261d70.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:43:32	123041/123041	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:25:06%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/d8cb186a-1573-4ae9-b6c2-e73840b48426-af7e5188-2d6f-4e6b-92df-f78b771366cc.png?v=1650979736030	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/d8cb186a-1573-4ae9-b6c2-e73840b48426-af7e5188-2d6f-4e6b-92df-f78b771366ccb9bc.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:43:43	124115/124115	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Jun%202023%2022:17:55%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/5e6f7321-8f29-43f9-8d76-febd103a6a58-bb7193c0-23de-4a15-87e0-617aa56d943d.png?v=1650979736827	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/5e6f7321-8f29-43f9-8d76-febd103a6a58-bb7193c0-23de-4a15-87e0-617aa56d943d6b4e.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:44:01	418007/418007	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Apr%202023%2009:38:09%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/d8cb186a-1573-4ae9-b6c2-e73840b48426-af7e5188-2d6f-4e6b-92df-f78b771366cc.png?v=1650979736030	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/d8cb186a-1573-4ae9-b6c2-e73840b48426-af7e5188-2d6f-4e6b-92df-f78b771366ccb9bc.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:44:07	146695/146695	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Aug%202023%2007:12:22%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/783d33d3-ae26-409f-8855-d36552346a26-cc6000cd-662d-4cd7-9e19-a9abc7ec966f.png?v=1650979737423	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/783d33d3-ae26-409f-8855-d36552346a26-cc6000cd-662d-4cd7-9e19-a9abc7ec966f3b1b.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:44:26	410829/410829	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Jun%202023%2005:41:58%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/5e6f7321-8f29-43f9-8d76-febd103a6a58-bb7193c0-23de-4a15-87e0-617aa56d943d.png?v=1650979736827	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/5e6f7321-8f29-43f9-8d76-febd103a6a58-bb7193c0-23de-4a15-87e0-617aa56d943d6b4e.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:44:31	146695/146695	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Aug%202023%2012:27:05%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/da84ccfc-3c4d-4695-a76f-1d9f50a48edc-93535de7-c63f-42bb-8f34-d600546c2044.png?v=1650979738210	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/da84ccfc-3c4d-4695-a76f-1d9f50a48edc-93535de7-c63f-42bb-8f34-d600546c20443b97.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:44:49	477551/477551	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Jun%202023%2005:27:16%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/783d33d3-ae26-409f-8855-d36552346a26-cc6000cd-662d-4cd7-9e19-a9abc7ec966f.png?v=1650979737423	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/783d33d3-ae26-409f-8855-d36552346a26-cc6000cd-662d-4cd7-9e19-a9abc7ec966f3b1b.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:44:51	124115/124115	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:24:59%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/bai-117-p-28.png?v=1650979738210	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/bai-117-p-283b97.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:44:56	39413/39413	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Jun%202023%2022:17:32%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/0f485204-9b26-416b-91af-7f65c5af28ab-d204ead7-b45e-4e2d-a416-527d81f35cc1.png?v=1650979732950	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/0f485204-9b26-416b-91af-7f65c5af28ab-d204ead7-b45e-4e2d-a416-527d81f35cc1bb56.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:44:58	39485/39485	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:24:57%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/15074f2e-8ee4-4033-854d-dbca2a2fa8cb-903c97ba-25ee-4592-b666-66fc852478b0.png?v=1650979733893	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/15074f2e-8ee4-4033-854d-dbca2a2fa8cb-903c97ba-25ee-4592-b666-66fc852478b09152.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:45:04	45993/45993	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2007:35:07%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/e3a6d70b-17f6-43fb-a3b3-d57db175434b-9ccbbf95-372e-4b6b-a554-db2811177526.png?v=1650979734493	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/e3a6d70b-17f6-43fb-a3b3-d57db175434b-9ccbbf95-372e-4b6b-a554-db28111775261d70.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:45:05	40066/40066	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2007:35:46%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/8bc25c9a-e3d9-4b51-b47b-1e61a3323c48-cf0cd8eb-60f7-4293-b66c-e09a307259ee.png?v=1650979735213	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/8bc25c9a-e3d9-4b51-b47b-1e61a3323c48-cf0cd8eb-60f7-4293-b66c-e09a307259ee8ffa.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:45:11	39413/39413	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:09:13%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/d8cb186a-1573-4ae9-b6c2-e73840b48426-af7e5188-2d6f-4e6b-92df-f78b771366cc.png?v=1650979736030	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/d8cb186a-1573-4ae9-b6c2-e73840b48426-af7e5188-2d6f-4e6b-92df-f78b771366ccb9bc.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:45:11	39485/39485	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:25:20%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/5e6f7321-8f29-43f9-8d76-febd103a6a58-bb7193c0-23de-4a15-87e0-617aa56d943d.png?v=1650979736827	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/5e6f7321-8f29-43f9-8d76-febd103a6a58-bb7193c0-23de-4a15-87e0-617aa56d943d6b4e.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:45:17	477551/477551	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Apr%202023%2009:46:36%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/da84ccfc-3c4d-4695-a76f-1d9f50a48edc-93535de7-c63f-42bb-8f34-d600546c2044.png?v=1650979738210	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/da84ccfc-3c4d-4695-a76f-1d9f50a48edc-93535de7-c63f-42bb-8f34-d600546c20443b97.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:45:18	45993/45993	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:24:24%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/783d33d3-ae26-409f-8855-d36552346a26-cc6000cd-662d-4cd7-9e19-a9abc7ec966f.png?v=1650979737423	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/783d33d3-ae26-409f-8855-d36552346a26-cc6000cd-662d-4cd7-9e19-a9abc7ec966f3b1b.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:45:19	45993/45993	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:24:30%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/da84ccfc-3c4d-4695-a76f-1d9f50a48edc-93535de7-c63f-42bb-8f34-d600546c2044.png?v=1650979738210	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/da84ccfc-3c4d-4695-a76f-1d9f50a48edc-93535de7-c63f-42bb-8f34-d600546c20443b97.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:45:21	39485/39485	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:25:32%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/bai-117-p-28.png?v=1650979738210	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/bai-117-p-283b97.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:45:23	410829/410829	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2017:44:22%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/bai-117-p-28.png?v=1650979738210	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/bai-117-p-283b97.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-17)
00:45:24	43379/43379	---M-Z	200	added ('OK')	text/html	etag:W/%225432652ca6a4df8645c3eb4f0325c5c1%22	https://petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-29?view=amp	D:/New%20folder/ShopPet/petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-29942b.html	(from https://petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-29)
00:45:24	39658/39658	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Apr%202023%2005:35:19%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/147/060/products/bai-117-p-2-43c02b2f-7b85-4cbe-ae5a-563b0c62edc4.png?v=1646295554843	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/bai-117-p-2-43c02b2f-7b85-4cbe-ae5a-563b0c62edc450f0.png	(from https://petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-29)
00:45:38	55625/55625	---M-Z	200	added ('OK')	text/html	etag:W/%22664cc983888024496571f29c7f449bcc%22	https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16?view=amp	D:/New%20folder/ShopPet/petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16942b.html	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:45:42	123862/123862	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202023%2022:59:28%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/bai-117-p-2-43c02b2f-7b85-4cbe-ae5a-563b0c62edc4.png?v=1646295554843	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/bai-117-p-2-43c02b2f-7b85-4cbe-ae5a-563b0c62edc450f0.png	(from https://petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-29)
00:45:46	45993/45993	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:03:49%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/147/060/products/ed1e0889-099f-4882-ba4b-a09d7741fbab-1c87a690-382e-44a2-8422-570bb7b59250.png?v=1650979722583	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/ed1e0889-099f-4882-ba4b-a09d7741fbab-1c87a690-382e-44a2-8422-570bb7b59250cd1f.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:45:46	178515/178515	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2017:45:19%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/147/060/products/bai-117-p-2-43c02b2f-7b85-4cbe-ae5a-563b0c62edc4.png?v=1646295554843	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/grande/100/147/060/products/bai-117-p-2-43c02b2f-7b85-4cbe-ae5a-563b0c62edc450f0.png	(from https://petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-29)
00:45:49	45993/45993	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:04:01%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/147/060/products/8fd4d051-7597-4df3-96dd-40c5c5478681-233eb702-a20b-4a73-bbd0-e5137e20e72d.png?v=1650979723163	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/8fd4d051-7597-4df3-96dd-40c5c5478681-233eb702-a20b-4a73-bbd0-e5137e20e72dec9e.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:45:53	44865/44865	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:03:13%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/147/060/products/2cc5b561-1c7a-489c-8511-0c331cbda5ce-17de4b98-197c-4026-a170-fd72302a74e9.png?v=1650979723757	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/2cc5b561-1c7a-489c-8511-0c331cbda5ce-17de4b98-197c-4026-a170-fd72302a74e94960.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:46:17	146695/146695	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Aug%202023%2009:57:06%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/ed1e0889-099f-4882-ba4b-a09d7741fbab-1c87a690-382e-44a2-8422-570bb7b59250.png?v=1650979722583	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/ed1e0889-099f-4882-ba4b-a09d7741fbab-1c87a690-382e-44a2-8422-570bb7b59250cd1f.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:46:20	212029/212029	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Jun%202023%2014:57:18%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/147/060/products/ed1e0889-099f-4882-ba4b-a09d7741fbab-1c87a690-382e-44a2-8422-570bb7b59250.png?v=1650979722583	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/grande/100/147/060/products/ed1e0889-099f-4882-ba4b-a09d7741fbab-1c87a690-382e-44a2-8422-570bb7b59250cd1f.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:46:26	407537/407537	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Jul%202023%2022:35:48%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/bai-117-p-2-43c02b2f-7b85-4cbe-ae5a-563b0c62edc4.png?v=1646295554843	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/bai-117-p-2-43c02b2f-7b85-4cbe-ae5a-563b0c62edc450f0.png	(from https://petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-29)
00:46:44	146695/146695	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:03:51%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/8fd4d051-7597-4df3-96dd-40c5c5478681-233eb702-a20b-4a73-bbd0-e5137e20e72d.png?v=1650979723163	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/8fd4d051-7597-4df3-96dd-40c5c5478681-233eb702-a20b-4a73-bbd0-e5137e20e72dec9e.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:47:06	477551/477551	---M--	200	added ('OK')	image/png	date:Mon,%2001%20May%202023%2019:58:52%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/ed1e0889-099f-4882-ba4b-a09d7741fbab-1c87a690-382e-44a2-8422-570bb7b59250.png?v=1650979722583	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/ed1e0889-099f-4882-ba4b-a09d7741fbab-1c87a690-382e-44a2-8422-570bb7b59250cd1f.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:47:08	149856/149856	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:03:30%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/2cc5b561-1c7a-489c-8511-0c331cbda5ce-17de4b98-197c-4026-a170-fd72302a74e9.png?v=1650979723757	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/2cc5b561-1c7a-489c-8511-0c331cbda5ce-17de4b98-197c-4026-a170-fd72302a74e94960.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:47:16	306777/306777	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Jul%202023%2001:32:38%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/2cc5b561-1c7a-489c-8511-0c331cbda5ce-17de4b98-197c-4026-a170-fd72302a74e9.png?v=1650979723757	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/2cc5b561-1c7a-489c-8511-0c331cbda5ce-17de4b98-197c-4026-a170-fd72302a74e94960.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:47:28	123041/123041	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:04:13%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/0f485204-9b26-416b-91af-7f65c5af28ab-69da08f4-c564-4647-9fba-98f21addd250.png?v=1650979724790	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/0f485204-9b26-416b-91af-7f65c5af28ab-69da08f4-c564-4647-9fba-98f21addd2501bcc.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:47:35	477551/477551	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2017:46:14%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/8fd4d051-7597-4df3-96dd-40c5c5478681-233eb702-a20b-4a73-bbd0-e5137e20e72d.png?v=1650979723163	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/8fd4d051-7597-4df3-96dd-40c5c5478681-233eb702-a20b-4a73-bbd0-e5137e20e72dec9e.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:47:49	124115/124115	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2017:47:24%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/15074f2e-8ee4-4033-854d-dbca2a2fa8cb-b1017c27-17a1-4f52-a382-eed1066bae51.png?v=1650979725613	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/15074f2e-8ee4-4033-854d-dbca2a2fa8cb-b1017c27-17a1-4f52-a382-eed1066bae516a0e.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:48:13	146695/146695	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Sep%202023%2023:44:57%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/e3a6d70b-17f6-43fb-a3b3-d57db175434b-5a84ca4d-7d80-4a48-854c-ecb642f01181.png?v=1650979726190	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/e3a6d70b-17f6-43fb-a3b3-d57db175434b-5a84ca4d-7d80-4a48-854c-ecb642f0118118cb.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:48:14	418007/418007	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2017:47:02%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/0f485204-9b26-416b-91af-7f65c5af28ab-69da08f4-c564-4647-9fba-98f21addd250.png?v=1650979724790	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/0f485204-9b26-416b-91af-7f65c5af28ab-69da08f4-c564-4647-9fba-98f21addd2501bcc.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:48:23	410829/410829	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2017:47:12%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/15074f2e-8ee4-4033-854d-dbca2a2fa8cb-b1017c27-17a1-4f52-a382-eed1066bae51.png?v=1650979725613	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/15074f2e-8ee4-4033-854d-dbca2a2fa8cb-b1017c27-17a1-4f52-a382-eed1066bae516a0e.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:48:38	149856/149856	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Sep%202023%2023:45:01%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/8bc25c9a-e3d9-4b51-b47b-1e61a3323c48-abf22e21-c24d-45db-96ea-61cc7c1905c9.png?v=1650979726890	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/8bc25c9a-e3d9-4b51-b47b-1e61a3323c48-abf22e21-c24d-45db-96ea-61cc7c1905c927f8.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:48:52	477551/477551	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2017:47:31%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/e3a6d70b-17f6-43fb-a3b3-d57db175434b-5a84ca4d-7d80-4a48-854c-ecb642f01181.png?v=1650979726190	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/e3a6d70b-17f6-43fb-a3b3-d57db175434b-5a84ca4d-7d80-4a48-854c-ecb642f0118118cb.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:48:59	123041/123041	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2003:03:42%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/d8cb186a-1573-4ae9-b6c2-e73840b48426-bed7e209-ce64-428c-a4d8-85f1740aa3a7.png?v=1650979727697	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/d8cb186a-1573-4ae9-b6c2-e73840b48426-bed7e209-ce64-428c-a4d8-85f1740aa3a7e7a5.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:49:02	306777/306777	---M--	200	added ('OK')	image/png	date:Mon,%2001%20May%202023%2021:57:28%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/8bc25c9a-e3d9-4b51-b47b-1e61a3323c48-abf22e21-c24d-45db-96ea-61cc7c1905c9.png?v=1650979726890	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/8bc25c9a-e3d9-4b51-b47b-1e61a3323c48-abf22e21-c24d-45db-96ea-61cc7c1905c927f8.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
00:49:20	124115/124115	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2017:48:55%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/5e6f7321-8f29-43f9-8d76-febd103a6a58-fdfdea76-dafb-463b-a778-8deb4a2281a9.png?v=1650979728480	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/5e6f7321-8f29-43f9-8d76-febd103a6a58-fdfdea76-dafb-463b-a778-8deb4a2281a9da08.png	(from https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-16)
